_id,achievement,birthCountry,century,classification,image,intro,latitude,longitude,mactutorUrl,name,number,wikiUrl,year
64a483d0af31172b7621186b,"Known for co-inventing the ENIAC (Electronic Numerical Integrator and Computer), one of the earliest general-purpose electronic computers. Eckert, along with John W. Mauchly, led the team that designed and built the ENIAC, which was completed in 1945. The ENIAC was a groundbreaking achievement that ushered in the era of electronic computing. Eckert's contributions to computer architecture and design continued with the development of the UNIVAC I, the first commercially available computer in the United States. Eckert's work revolutionized computing and laid the foundation for future technological advancements.",U.S.A,20,"“hardware”,”programming languages”",https://images.computerhistory.org/revonline/images/102649741-03-01.jpg?w=600,"J. Presper Eckert (1919-1995) was an American electrical engineer and computer pioneer. Along with John Mauchly, he co-designed and co-built the ENIAC, the world's first general-purpose electronic digital computer. Eckert's work was instrumental in the development of early computer technology and contributed to the advancement of modern computing.",39.9526,-75.1652,https://mathshistory.st-andrews.ac.uk/Biographies/Eckert_John/,J. Presper Eckert,36,https://en.wikipedia.org/wiki/J._Presper_Eckert,1943
64a483d0af31172b7621186c,"With J. Presper Eckert, designed and built the ENIAC, the first modern (all electronic, Turing-complete) computer, and the UNIVAC I, the first commercially available computer. Also worked on BINAC (1949), EDVAC (1949), UNIVAC (1951) with Grace Hopper and Jean Bartik, to develop early stored program computers.",U.S.A,20,"“hardware”,”programming languages”",https://history-computer.com/People/images/MauchlyPortrait.jpg,"John Mauchly (1907-1980) was an American physicist and computer scientist. He co-designed and co-built the ENIAC, the world's first general-purpose electronic digital computer, along with J. Presper Eckert. Mauchly's contributions to computer technology and his work on the ENIAC laid the foundation for the development of modern computing.",39.1031,-84.512,https://mathshistory.st-andrews.ac.uk/Biographies/Mauchly/,John Mauchly,37,https://en.wikipedia.org/wiki/John_Mauchly,1943
64a483d0af31172b7621186d,"Known for his role in creating the Harvard Mark I computer. His collaboration with IBM, innovations in electromechanical computing, and advocacy for computer science education laid the foundation for modern computing.",U.S.A,20,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Aiken.jpeg/220px-Aiken.jpeg,"Howard Hathaway Aiken (1900-1973) was an American physicist and computer scientist. He is best known for designing and developing the Harvard Mark I computer, which was one of the earliest electromechanical computers. Aiken's work on the Mark I laid the groundwork for subsequent advancements in computer technology and played a significant role in the development of modern computing.",40.7437,-74.032,https://mathshistory.st-andrews.ac.uk/Biographies/Aiken/,Howard Aiken,38,https://en.wikipedia.org/wiki/Howard_H._Aiken,1944
64a483d0af31172b7621186e,"Coombs headed the scientific side of R14, the division working on optical character recognition for postal mechanisation, which moved to the new BT Research Centre at Martlesham in Suffolk. His work on pattern recognition led to the development of an early postcode-reading machine.",England,20,“hardware”,,"Allen William Mark Coombs (1911-1995) was a British electronics engineer known for his work at the Post Office Research Station, Dollis Hill. He was a principal designer of the Mark II version of the Colossus computer, used for codebreaking at Bletchley Park during World War II. Coombs later worked on the MOSAIC machine and made contributions to optical character recognition. He frequently lectured on pattern recognition and was known for his facial tic.",51.864445,-2.244444,,Allen Coombs,39,https://en.wikipedia.org/wiki/Allen_Coombs,1944
64a483d0af31172b7621186f,"He made fundamental contributions to mathematics, game theory, quantum mechanics, and computer architecture. His work in developing the von Neumann architecture paved the way for modern computing. Von Neumann's intellect and impact spanned multiple disciplines, leaving a lasting legacy. He formulated the von Neumann architecture upon which most modern computers are based.",Hungary,20,"“hardware” , “theory of computation” , “mathematics” , “physics”",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/JohnvonNeumann-LosAlamos.gif/220px-JohnvonNeumann-LosAlamos.gif,"John von Neumann (1903-1957) was a Hungarian-American mathematician, physicist, and computer scientist. He made pioneering contributions to computer architecture and the concept of stored-program computers. Von Neumann's work in mathematics, physics, and game theory solidified his reputation as one of the greatest intellectuals of the 20th century.",47.4982,19.0402,https://mathshistory.st-andrews.ac.uk/Biographies/Von_Neumann/,John von Neumann,40,https://en.wikipedia.org/wiki/John_von_Neumann,1945
64a483d0af31172b76211870,"Contributions to the design of early computers including ENIAC, EDVAC, Pilot ACE, EDVAC, SEAC, SWAC, and Bendix G-15 (the latter described as the first personal computer, being operable by one person)",U.S.A,20,"“hardware”,”programming languages”",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Harry_Huskey_2011.jpg/220px-Harry_Huskey_2011.jpg,"Harry Huskey (1916-2017) was an American computer scientist and pioneer in the field of computing. He played a significant role in the development of early computers and contributed to the design and implementation of several influential machines, including the SWAC (Standards Western Automatic Computer) and the Bendix G-15. Huskey's work made important contributions to computer architecture and the advancement of computing technology.",35.4362,-83.36,,Harry Huskey ,41,https://en.wikipedia.org/wiki/Harry_Huskey,1945
64a483d0af31172b76211871,"Wrote the first assembly language and designed the assembler and autocode for the first computer systems at Birkbeck College, University of London.",England,20,”programming languages”,https://mathshistory.st-andrews.ac.uk/Biographies/Booth_Kathleen/booth_kathleen_1.jpg,"Kathleen Booth (1922-2020) was a British computer scientist and mathematician. She is known for her work on the development of assembly language and high-level programming languages. Booth played a key role in the design and implementation of the ARC (Automatic Relay Calculator), one of the earliest computers. Her contributions to computer science and programming languages have had a lasting impact on the field.",52.4569,-2.1487,https://mathshistory.st-andrews.ac.uk/Biographies/Booth_Kathleen/,Kathleen Booth,42,https://en.wikipedia.org/wiki/Kathleen_Booth,1947
64a483d0af31172b76211872,Built the first practical stored program computer (EDSAC) to be completed and for being credited with the ideas of several high-level programming language constructs.,England,20,"“hardware”,”programming languages”",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Maurice_Vincent_Wilkes_1980_%283%2C_cropped%29.jpg/220px-Maurice_Vincent_Wilkes_1980_%283%2C_cropped%29.jpg,"Maurice Wilkes (1913-2010) was a British computer scientist and pioneer in the field of computing. He is best known for designing and building the EDSAC (Electronic Delay Storage Automatic Calculator), one of the world's first practical stored-program computers. Wilkes made significant contributions to computer architecture, programming languages, and operating systems. His work laid the foundation for modern computer systems and had a profound impact on the development of computing technology.",52.5123,-2.0811,,Maurice Wilkes,43,https://en.wikipedia.org/wiki/Maurice_Wilkes,1949
64a483d0af31172b76211873,"Created the fields of error-correcting code, Hamming code, Hamming matrix, the Hamming window, Hamming numbers, sphere-packing (or Hamming bound), and the Hamming distance established the concept of perfect code.",U.S.A,20,"“information theory”, “coding theory”",https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Richard_Hamming.jpg/220px-Richard_Hamming.jpg,"Richard Hamming (1915-1998) was an influential American mathematician and computer scientist known for his work in information theory and error-correcting codes. His contributions include the development of Hamming codes, which have played a significant role in error detection and correction in computer systems and communication networks.",41.8781,-87.6298,https://mathshistory.st-andrews.ac.uk/Biographies/Hamming/,Richard Hamming,44,https://en.wikipedia.org/wiki/Richard_Hamming,1950
64a483d0af31172b76211874,"At the beginning of World War II, she and composer George Antheil developed a radio guidance system for Allied torpedoes that used spread spectrum and frequency hopping technology to defeat the threat of jamming by the Axis powers. Although the US Navy did not adopt the technology until the 1960s, the principles of their work are incorporated into Bluetooth and GPS technology and are similar to methods used in legacy versions of CDMA and Wi-Fi. This work led to their induction into the National Inventors Hall of Fame in 2014.",Hungary,20,“Communication Technology”,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Hedy_Lamarr_Publicity_Photo_for_The_Heavenly_Body_1944.jpg/220px-Hedy_Lamarr_Publicity_Photo_for_The_Heavenly_Body_1944.jpg,"Hedy Lamarr (1914-2000) was an Austrian-American actress and inventor. She co-invented frequency-hopping spread spectrum technology during World War II, which laid the foundation for modern wireless communication. Lamarr's contribution to telecommunications and her impact on technology have earned her recognition as a pioneering figure in the field.",48.2082,16.3738,,Hedy Lamarr,45,https://en.wikipedia.org/wiki/Hedy_Lamarr,1950
